dia_semana,hora_dia,local,ruido,categoria_tarefa,prazo_urgencia,dificuldade,interesse,horas_sono,horas_jejum,tempo_reacao_ms,target
5,16,0,2,0,6,1,4,8.79810178998724,5.2896308719215455,285.00210511541684,22
3,10,0,0,3,4,1,1,5.746476079365673,3.258916485317636,335.0455498008001,49
6,16,0,2,1,6,1,1,4.674074913831728,3.483164961380017,371.7900461462766,26
6,16,0,1,3,6,5,2,5.3148132674825845,5.9883361788584715,354.776083749399,24
0,7,0,1,1,1,2,3,7.9713852228855995,2.9502203584252378,262.5061657962897,51
5,20,2,2,1,6,1,3,5.732252720624584,2.182648596637666,305.5829701261908,21
3,11,0,0,1,2,5,5,4.196065094559288,4.890600630489992,403.6809274797185,22
4,11,2,1,0,3,4,2,6.3879122480198305,1.8370151536079233,286.68459392843755,53
4,18,1,0,2,5,3,4,4.659759862509932,4.919062364258657,378.23711988258054,60
3,20,0,2,0,8,5,2,4.444619042290216,2.3941678939951787,333.09928175564323,26
4,14,1,0,3,8,4,4,5.456819695431637,4.818278630617032,390.741638476703,60
1,19,0,1,0,7,4,3,5.818636355395672,4.620342760504238,378.6056805743703,37
6,21,0,0,2,7,4,1,5.752737839759281,3.703766582618691,380.66928954567186,39
6,15,0,1,1,3,1,1,7.185666118229731,0.9129049406228869,291.29606942626253,44
5,14,1,0,0,10,2,3,8.32559370241334,1.1813010297618773,241.9859993238149,62
4,10,2,1,2,10,1,2,5.58868468373695,1.4332817334876042,341.27317790324116,66
4,21,0,2,3,1,4,4,5.7405093261826785,2.3383276236635693,316.5071617577993,49
6,7,0,2,0,3,1,2,5.308686657561519,2.650646403116522,342.0827946215377,20
1,21,0,0,3,8,3,1,9.655334331881926,2.356478564207199,263.3653475726601,54
5,19,0,0,0,4,3,5,7.926646518143539,2.962023522627096,307.7690638016435,50
4,13,0,0,0,1,1,4,8.005896325427475,3.681833039403186,273.94799837361575,63
0,19,0,0,3,6,3,3,6.828642470005469,3.441253082300302,340.59185739036275,54
5,6,2,0,0,4,3,3,5.014050390878264,2.0825866984374346,346.86541745153596,40
5,11,2,2,1,10,1,3,4.868524724734659,5.95776360059244,361.96274851882026,33
2,10,0,1,1,10,4,4,5.339364480327487,5.066103468199106,377.6508300236408,67
5,22,0,2,1,3,3,1,9.797108814763755,1.4364002358941903,229.32227570649908,21
3,23,1,2,1,4,5,5,7.284840610095685,4.202025518059562,311.04441721732445,43
1,7,2,1,3,4,2,5,9.439421065152215,0.7697020818442033,231.92598859476175,55
3,10,2,2,2,1,3,1,9.298645315471093,1.0344256033674322,246.41613098162549,37
4,19,2,0,0,10,3,5,4.424303280245365,4.6907845845095455,391.61494087030906,67
1,17,2,1,3,1,5,2,6.010244745209772,5.507390250675844,359.01182855146936,39
2,23,0,1,2,8,5,3,6.318178768382835,3.9604999457544117,325.5755604625903,42
4,15,2,0,3,8,4,4,6.9210871125176245,1.2278905791908423,298.69601877207975,63
6,23,0,2,2,7,3,1,6.275941643384177,5.533296099631615,359.72704459044127,19
6,14,0,0,3,10,5,5,9.606636045134024,2.6829784326021344,228.2810215130435,59
2,13,1,2,0,5,2,5,7.93902076746031,0.7688613999486286,274.5101539082382,58
0,22,0,0,1,5,5,4,4.845331539755108,1.2657434137088432,338.2273644251044,50
0,14,2,2,1,1,3,1,8.718399596936305,1.912682146157293,292.0337754713857,35
